,,,,,,,,,,,,,
Year,Month,Day,Direction,Nationality,Vessel Type,Name of Vessel,Where From,Where Bound,Cargo 1,Cargo 2,Cargo 3,Cargo 4,Column1
1854,May,25,Downbound,American,Propeller,Northern Michigan,Monroe,Oswego,Flour ,Pork,Ash,Wheat,IMG_4384.jpg
1854,May,25,Downbound,British,Schooner,Eliza White,Buffalo,Hamilton,Corn,Beef,,,IMG_4384.jpg
1854,May,25,Upbound,,,,,,,,,,IMG_4382.jpg
1854,May,25,Upbound,,,,,,,,,,IMG_4383.jpg
1854,May,26,Downbound,American,Propeller,Wisconsin,Chicago,Ogdensburg,Flour,Oats,Lard,?,IMG_4386.jpg
1854,May,26,Downbound,American,Brigantine,Ashland,Toledo,Ogdensburg,Corn, ,,,IMG_4386.jpg
1854,May,26,Downbound,American,Schooner,Hamilton,Toledo,Oswego,Wheat, ,,,IMG_4386.jpg
1854,May,26,Downbound,American,Brigantine,Columbia,St. Clair,Oswego,Lumber, ,,,IMG_4386.jpg
1854,May,26,Downbound,American,Schooner,Baltic,Thorold,Oswego,Lumber, ,,,IMG_4386.jpg
1854,May,26,Upbound,American,Schooner,Speedwell,Montreal,Cleveland,No Cargo,,,,IMG_4385.jpg
1854,May,26,Upbound,American,Schooner,Flying Cloud,Kingston,Cleveland,No Cargo,,,,IMG_4385.jpg
1854,May,26,Upbound,American,Schooner,Niagara,Oswego,Detroit,Coal,Salt,Iron,,IMG_4385.jpg
1854,May,26,Upbound,American,Schooner,Homer Ramsdell,Oswego,Detroit,Unclear, , ,,IMG_4385.jpg
1854,May,26,Upbound,American,Schooner,General Winfield Scott,Oswego,Detroit,Iron,Unclear, ,,IMG_4385.jpg
1854,May,26,Upbound,American,Schooner,Scotland,Oswego,Toledo,R.R. Iron, , ,,IMG_4385.jpg
1854,May,26,Upbound,American,Schooner,L.B. Crocker,Oswego,Milwaukee,R.R. Iron,W. Lime, ,,IMG_4385.jpg
1854,May,26,Upbound,American,Schooner,Oriental,Oswego,Chicago,Coal,Iron,Unclear,,IMG_4385.jpg
1854,May,26,Upbound,American,Barkentine,Great Western,Oswego,Chicago,Salt,W. Lime, ,,IMG_4385.jpg
1854,May,26,Upbound,American,Propeller,Kentucky,Oswego,Sandusky,Salt,Iron,Unclear,,IMG_4385.jpg
1854,May,26,Upbound,British,Brigantine,Beaver,Kingston,Nanicoke,No Cargo, , ,,IMG_4385.jpg
1854,May,27,Downbound,American,Propeller,Cincinnati,Sandusky,Oswego,Corn,Ash,Flour,,IMG_4386.jpg
1854,May,27,Downbound,American,Brigantine,Allegheny,Milwaukee,Oswego,Wheat, ,,,IMG_4386.jpg
1854,May,27,Downbound,American,Schooner,Ellington,Milwaukee,Oswego,Wheat, ,,,IMG_4386.jpg
1854,May,27,Downbound,American,Brigantine,John Irvin,Chicago,Kingston,Corn, ,,,IMG_4386.jpg
1854,May,27,Downbound,American,Schooner,Flame,Vermillion,Toronto,Stone, ,,,IMG_4386.jpg
1854,May,27,Downbound,British,Schooner,Princess Victoria,Wallaceburg,Kingston,Staves, , ,,IMG_4386.jpg
1854,May,27,Downbound,British,Schooner,Catherine,Morpeth,Oswego,Wheat, , ,,IMG_4386.jpg
1854,May,27,Upbound,American,Schooner,Fairfield,Clayton,Bear Creek,No Cargo, , ,,IMG_4385.jpg
1854,May,27,Upbound,American,Schooner,Mountaineer,Clayton,Bear Creek,No Cargo, , ,,IMG_4385.jpg
1854,May,27,Upbound,American,Brigantine ,Venice,Ogdensburg,Cleveland,Iron Ore, , ,,IMG_4385.jpg
1854,May,27,Upbound,British,Steamer,Mazeppa,Montreal,Chatham,Iron,Merchandise,,,IMG_4385.jpg
1854,May,27,Upbound,British,Brigantine,Burlington,Cobourg,Port Burwell,No Cargo, , ,,IMG_4385.jpg
1854,May,27,Upbound,British,Schooner,Welland,St. Catharines,Cleveland,No Cargo,,,,IMG_4385.jpg
1854,May,27,Upbound,British,Schooner,Shannon,Niagara,Port Dover,No Cargo,,,,IMG_4385.jpg
1854,May,27,Upbound,British,Schooner,Emma,Oswego,Port Burwell,No Cargo,,,,IMG_4385.jpg
1854,May,27,Upbound,British,Schooner,Prince of Wales,Kingston,Windsor,No Cargo,,,,IMG_4385.jpg
1854,May,27,Upbound,British,Barkentine,Superior,Kingston,Bear Creek,No Cargo,,,,IMG_4385.jpg
1854,May,29,Downbound,American,Schooner,Alpha,Cleveland,St. Catharines,Pork,Lard,Oats,,IMG_4386.jpg
1854,May,29,Downbound,American,Propeller,Boston,Cleveland,Ogdensburg,Pork,Ashes,Tallow,Butter,IMG_4386.jpg
1854,May,29,Downbound,American,Schooner,Ireland,Toledo,Ogdensburg,Pork,Corn, ,,IMG_4386.jpg
1854,May,29,Downbound,American,Schooner,Patrick Henry,Sandusky,Cape Vincent,Corn,Wheat, ,,IMG_4386.jpg
1854,May,29,Downbound,American,Barkentine,White Cloud,Chicago,Montreal,Corn, , ,,IMG_4386.jpg
1854,May,29,Downbound,British,Schooner,George Keefer,Erie,Toronto,Coal, , ,,IMG_4386.jpg
1854,May,29,Upbound,American,Schooner,Charles D. Robinson,Montreal,Cleveland,No Cargo,,,,IMG_4385.jpg
1854,May,29,Upbound,American,Schooner,Twin Sisters,Prescott,Cleveland,Iron Ore,,,,IMG_4385.jpg
1854,May,29,Upbound,American,Schooner,Truman P. Handy,Oswego,Cleveland,R.R. Iron,Merchandise,,,IMG_4385.jpg
1854,May,29,Upbound,American,Schooner,Jane E. Rogers,Oswego,Cleveland,Iron,Merchandise,,,IMG_4385.jpg
1854,May,29,Upbound,American,Schooner,Petrel,Oswego,Sandusky,R.R. Iron,Merchandise,,,IMG_4385.jpg
1854,May,29,Upbound,American,Schooner,Thornton,Oswego,Sandusky,R.R. Iron,Merchandise,,,IMG_4385.jpg
1854,May,29,Upbound,American,Schooner,Maple Leaf,Oswego,Sandusky,R.R. Iron,Pig Iron,,,IMG_4385.jpg
1854,May,29,Upbound,American,Schooner,Harbridge,Oswego,Toledo,R.R. Iron,Salt,,,IMG_4385.jpg
1854,May,29,Upbound,American,Schooner,Rebecca,Oswego,Toledo,R.R. Iron,,,,IMG_4385.jpg
1854,May,29,Upbound,American,Schooner,Alvin Buckingham,Oswego,Toledo,R.R. Iron,,,,IMG_4385.jpg
1854,May,29,Upbound,American,Brigantine,Cayuga,Oswego,Toledo,R.R. Iron,,,,IMG_4387.jpg
1854,May,29,Upbound,American,Schooner,Utica,Oswego,Port Dover,No Cargo,,,,IMG_4387.jpg
1854,May,29,Upbound,American,Schooner,Merrimac,Oswego,Chicago,Salt,,,,IMG_4387.jpg
1854,May,29,Upbound,American,Brigantine,Arabian,Oswego,Chicago,Merchandise,,,,IMG_4387.jpg
1854,May,29,Upbound,American,Schooner,Belle Sheridan,Kingston,Chicago,Pig Iron,,,,IMG_4387.jpg
1854,May,29,Upbound,American,Propeller,Lady of the Lake,Ogdensburg,Chicago,Nails,,,,IMG_4387.jpg
1854,May,29,Upbound,American,Schooner,Cleveland,Ogdensburg,Detroit,Iron,,,,IMG_4387.jpg
1854,May,29,Upbound,American,Schooner,Bay State,Cape Vincent,Detroit,Iron,Nails,Merchandise,,IMG_4387.jpg
1854,May,29,Upbound,American,Brigantine,St. Louis,Clayton,Port Colborne,No Cargo,,,,IMG_4387.jpg
1854,May,29,Upbound,British,Barkentine,Non Such,Kingston,Bear Creek,No Cargo,,,,IMG_4387.jpg
1854,May,29,Upbound,British,Schooner,St. Andrews ,Kingston,Bear Creek,No Cargo,,,,IMG_4387.jpg
1854,May,29,Upbound,British,Schooner,Jane Ann Marsh,Kingston,Chatham,No Cargo,,,,IMG_4387.jpg
1854,May,29,Upbound,British,Brigantine,Peerless,Kingston,Chatham,No Cargo,,,,IMG_4387.jpg
1854,May,29,Upbound,British,Schooner,Junius,Toronto,Port Stanley,Merchandise,,,,IMG_4387.jpg
1854,May,29,Upbound,British,Schooner,Royal Oak,Oswego,Port Stanley,Salt,W. Lime,,,IMG_4387.jpg
1854,May,29,Upbound,British,Schooner,Sweet Home,Oswego,Sandwich,No Cargo,,,,IMG_4387.jpg
1854,May,30,Downbound,American,Propeller,Dayton,Sandusky,Oswego,Pork,Ashes,Flour,,IMG_4388.jpg
1854,May,30,Downbound,American,Schooner,Herald,Sandusky,Oswego,Corn, , ,,IMG_4388.jpg
1854,May,30,Downbound,American,Schooner,Tartar,Milwaukee,Oswego,Wheat, , ,,IMG_4388.jpg
1854,May,30,Downbound,American,Schooner,C.Y. Richmond,Chicago,Cape Vincent,Wheat, , ,,IMG_4388.jpg
1854,May,30,Downbound,American,Schooner,Japan,Chicago,Montreal,Corn, , ,,IMG_4388.jpg
1854,May,30,Downbound,American,Brigantine,Swan,Cleveland,St. Catharines,Coal, , ,,IMG_4388.jpg
1854,May,30,Upbound,American,Barkentine,America,Clayton,Detroit,No Cargo,,,,IMG_4387.jpg
1854,May,30,Upbound,American,Brigantine,Roscius,Ogdensburg,Detroit,No Cargo,,,,IMG_4387.jpg
1854,May,30,Upbound,American,Brigantine,Canton,Oswego,Toledo,R.R. Iron,Salt,,,IMG_4387.jpg
1854,May,30,Upbound,American,Schooner,Andover,Oswego,Toledo,R.R. Iron,,,,IMG_4387.jpg
1854,May,30,Upbound,American,Schooner,Major Kirby,Oswego,Toledo,Staves,Salt,Merchandise,,IMG_4387.jpg
1854,May,30,Upbound,American,Schooner,Henry Clay,Oswego,Erie,Salt,,,,IMG_4387.jpg
1854,May,30,Upbound,American,Schooner,C. Reeves,Oswego,Cleveland,R.R. Iron,,,,IMG_4387.jpg
1854,May,30,Upbound,American,Brigantine,Alert,Ogdensburg,Cleveland,Iron,Merchandise,,,IMG_4387.jpg
1854,May,30,Upbound,British,Barkentine,London,Kingston,Battle Creek,No Cargo,,,,IMG_4387.jpg
1854,May,30,Upbound,British,Schooner,Norfolk,Oswego,Port Burwell,No Cargo,,,,IMG_4387.jpg
1854,May,30,Upbound,British,Schooner,Teresa Shickluna,St. Catharines,Marshville,No Cargo,,,,IMG_4387.jpg
1854,May,31,Downbound,American,Schooner,Hope,Erie,Kingston,Coal,,,,IMG_4388.jpg
1854,May,31,Downbound,American,Schooner,Australia,Erie,Oswego,Lumber,,,,IMG_4388.jpg
1854,May,31,Downbound,American,Schooner,Seaman,Cleveland,Port Dalhousie,Coal,,,,IMG_4388.jpg
1854,May,31,Downbound,British,Schooner,Royal Tar,Morpeth,Kingston,Staves,,,,IMG_4388.jpg
1854,May,31,Downbound,British,Brigantine,Ocean,Nanticoke,Kingston,Timber,,,,IMG_4388.jpg
1854,May,31,Upbound,American,Schooner,Twin Brothers,Montreal,Cleveland,Iron Ore,,,,IMG_4389.jpg
1854,May,31,Upbound,American,Schooner,Alpha,St. Catharines,Cleveland,No Cargo,,,,IMG_4389.jpg
1854,May,31,Upbound,American,Schooner,John Oades,Oswego,Cleveland,R.R. Iron,,,,IMG_4389.jpg
1854,May,31,Upbound,American,Schooner,Virginia,Oswego,Cleveland,W. Lime,Salt,Merchandise,,IMG_4389.jpg
1854,May,31,Upbound,American,Schooner,Gipsey,Oswego,Cleveland,Merchandise,,,,IMG_4389.jpg
1854,May,31,Upbound,American,Schooner,Acorn,Oswego,Port Burwell,No Cargo,,,,IMG_4389.jpg
1854,May,31,Upbound,American,Schooner,Challenge,Oswego,Sandusky,R.R. Iron,,,,IMG_4389.jpg
1854,May,31,Upbound,American,Propeller,Louisville,Oswego,Sandusky,Iron,Coffee,,,IMG_4389.jpg
1854,May,31,Upbound,American,Barkentine,Grace Greenwood,Oswego,Toledo,R.R. Iron,,,,IMG_4389.jpg
1854,May,31,Upbound,American,Schooner,G.S. Weeks,Oswego,Dunkirk,Salt,,,,IMG_4389.jpg
1854,May,31,Upbound,American,Schooner,Comely,Oswego,Detroit,Salt,Iron,,,IMG_4389.jpg
1854,May,31,Upbound,American,Propeller,Granite State,Ogdensburg,Detroit,Salt,Iron,,,IMG_4389.jpg
1854,May,31,Upbound,American,Barkentine,Northern Light,Clayton,Bear Creek,No Cargo,,,,IMG_4389.jpg
1854,May,31,Upbound,British,Propeller,Western Miller,Montreal,Port Stanley,Salt,Iron,Merchandise,,IMG_4389.jpg
1854,May,31,Upbound,British,Schooner,Emblem,Kingston,Chatham,No Cargo,,,,IMG_4389.jpg
1854,May,31,Upbound,British,Schooner,Elizabeth,Toronto,Erie,No Cargo,,,,IMG_4389.jpg
1854,June,1,Downbound,American,Schooner,Sheridan,Chicago,Montreal,Pork,Lard,,,IMG_4393.jpg
1854,June,1,Downbound,American,Schooner,Nile,Chicago,Montreal,Pork,,,,IMG_4393.jpg
1854,June,1,Downbound,American,Schooner,Watts Sherman,Chicago,Montreal,Wheat,,,,IMG_4393.jpg
1854,June,1,Downbound,American,Schooner,White Cloud,Chicago,Ogdensburg,Pork,Oats,,,IMG_4393.jpg
1854,June,1,Downbound,American,Schooner,Daniel Webster,Cleveland,Ogdensburg,Pork,Corn,Flour,,IMG_4393.jpg
1854,June,1,Downbound,American,Schooner,H. Spencer,Cleveland,Ogdensburg,Pork,Oats,Lard,Flour,IMG_4393.jpg
1854,June,1,Downbound,American,Schooner,Kosciusko,Cleveland,Ogdensburg,Pork,Corn,Flour,,IMG_4393.jpg
1854,June,1,Downbound,American,Schooner,Peoria,Toledo,Kingston,Corn,Furniture,,,IMG_4393.jpg
1854,June,1,Downbound,American,Barkentine,Indiana,Toledo,Oswego,Pork,Lard,Corn,Flour,IMG_4393.jpg
1854,June,1,Downbound,British,Barkentine,Quebec,Nanticoke,Kingston,Timber,,,,IMG_4393.jpg
1854,June,1,Downbound,British,Schooner,John Potter,Clear Creek,Kingston,Staves,,,,IMG_4393.jpg
1854,June,1,Downbound,British,Schooner,Petrel,Port Dover,Oswego,Lumber,,,,IMG_4393.jpg
1854,June,1,Downbound,British,Schooner,Globe,Thorold,Montreal,Cement,Flour,,,IMG_4393.jpg
1854,June,1,Upbound,American,Propeller,Vermont,Ogdensburg,Detroit,Marble,Salt,Merchandise,,IMG_4392.jpg
1854,June,1,Upbound,American,Schooner,C.L. Burton,Oswego,Sandusky,R.R. Iron,,,,IMG_4392.jpg
1854,June,1,Upbound,British,Schooner,Georgiana,Kingston,Chatham,Ballast,,,,IMG_4392.jpg
1854,June,2,Downbound,American,Brigantine,John G. Deshler,Chicago,Montreal,Corn,,,,IMG_4393.jpg
1854,June,2,Downbound,American,Schooner,Forest,Chicago,Montreal,Corn,,,,IMG_4393.jpg
1854,June,2,Downbound,American,Schooner,White Squall,Chicago,Ogdensburg,Oats,Pork,,,IMG_4393.jpg
1854,June,2,Downbound,American,Propeller,J.W. Brooks,Detroit,Ogdensburg,Butter,Ashes,Pork,Flour,IMG_4393.jpg
1854,June,2,Downbound,American,Propeller,Jefferson,Detroit,Cape Vincent,Corn,Ashes,Pork,,IMG_4393.jpg
1854,June,2,Downbound,American,Propeller,Young America,Detroit,Cape Vincent,Wheat,Pork,Flour,,IMG_4393.jpg
1854,June,2,Downbound,American,Schooner,Amazon,Cleveland,Oswego,Oats,Pork,Stoves,,IMG_4393.jpg
1854,June,2,Downbound,American,Schooner,Albion,Toledo,Oswego,Wheat,,,,IMG_4393.jpg
1854,June,2,Downbound,American,Brigantine,Saxon,Toledo,Oswego,Corn,,,,IMG_4393.jpg
1854,June,2,Downbound,American,Schooner,A. Scott,Toledo,Kingston,Corn,,,,IMG_4393.jpg
1854,June,2,Downbound,American,Schooner,Cherokee,Ashley,Oswego,Staves,,,,IMG_4393.jpg
1854,June,2,Downbound,British,Propeller,Brantford,Rauneys Mill,Montreal,Flour,Potash,,,IMG_4393.jpg
1854,June,2,Upbound,American,Propeller,Cincinnati,Oswego,Sandusky,Salt,Iron,Merchandise,,IMG_4392.jpg
1854,June,2,Upbound,American,Schooner,J.C. Riggs,Ogdensburg,Cleveland,Iron Ore,,,,IMG_4392.jpg
1854,June,2,Upbound,American,Schooner,Hope,Toronto,Cleveland,No Cargo,,,,IMG_4392.jpg
1854,June,2,Upbound,British,Schooner,Jane Taylor,Toronto,Cleveland,No Cargo,,,,IMG_4392.jpg
1854,June,3,Downbound,American,Brigantine,Seneca,Toledo,Oswego,Pork,Lard,,,IMG_4393.jpg
1854,June,3,Downbound,American,Schooner,Dahlia,Toledo,Oswego,Corn,,,,IMG_4393.jpg
1854,June,3,Downbound,American,Schooner,Josephine,Port Burwell,Oswego,Lumber,,,,IMG_4393.jpg
1854,June,3,Downbound,American,Schooner,J.C. Roeder,Chicago,Oswego,Wheat,,,,IMG_4393.jpg
1854,June,3,Downbound,American,Schooner,Bay City,Chicago,Oswego,Wheat,,,,IMG_4393.jpg
1854,June,3,Downbound,American,Schooner,Augustus Ford,Chicago,Kingston,Wheat,,,,IMG_4393.jpg
1854,June,3,Downbound,British,Schooner,Teresa Shickluna,St. Catharines,Oswego,Wheat,Flour,,,IMG_4396.jpg
1854,June,3,Downbound,British,Schooner,Diadem,Erie,Toronto,Coal,,,,IMG_4396.jpg
1854,June,3,Downbound,British,Schooner,Avoca,Port Dover,Oswego,Lumber,,,,IMG_4396.jpg
1854,June,3,Upbound,American,Schooner,Melrose,Oswego,Chicago,Water Lime,Salt,,,IMG_4392.jpg
1854,June,3,Upbound,American,Schooner,Napoleon,Oswego ,Port Burwell,No Cargo,,,,IMG_4392.jpg
1854,June,3,Upbound,American,Brigantine,Swan,St. Catharines,Dunnville,No Cargo,,,,IMG_4392.jpg
1854,June,5,Downbound,American,Propeller,Prairie State,Chicago,Ogdensburg,Corn,Beef,Pork,Whiskey,IMG_4396.jpg
1854,June,5,Downbound,American,Propeller,Cleveland,Detroit,Ogdensburg,Flour,Pork,Fish,,IMG_4396.jpg
1854,June,5,Downbound,American,Brigantine,Missouri,Erie,Hamilton,Coal,,,,IMG_4396.jpg
1854,June,5,Downbound,American,Schooner,Utica,Port Burwell,Oswego,Lumber,,,,IMG_4396.jpg
1854,June,5,Downbound,American,Schooner,Toledo,Port Burwell,Oswego,Lumber,,,,IMG_4396.jpg
1854,June,5,Downbound,American,Schooner,Traveller,Detroit,Oswego,Lumber,,,,IMG_4396.jpg
1854,June,5,Downbound,American,Schooner,Sylph,Toledo,Oswego,Wheat,,,,IMG_4396.jpg
1854,June,5,Downbound,British,Barkentine,Northern Light,Wallaceburg,Kingston,Timber,,,,IMG_4396.jpg
1854,June,5,Downbound,British,Schooner,Queen Victoria,Mersea,Kingston,Timber,,,,IMG_4396.jpg
1854,June,5,Downbound,British,Schooner,Sarah & Cornelia,Mersea,Kingston,Timber,,,,IMG_4396.jpg
1854,June,5,Downbound,British,Schooner,Albion,Erie,Toronto,Coal,,,,IMG_4396.jpg
1854,June,5,Downbound,British,Schooner,Swallow,Port Maitland,Port Dalhousie,Potatoes,,,,IMG_4396.jpg
1854,June,5,Downbound,British,Schooner,Emma,Port Burwell,Oswego,Lumber,,,,IMG_4396.jpg
1854,June,5,Downbound,British,Schooner,N.G.,Port Burwell,Oswego,Lumber,,,,IMG_4396.jpg
1854,June,5,Upbound,American,Schooner,S.A. Green,Port Dalhousie,Erie,No Cargo,,,,IMG_4395.jpg
1854,June,5,Upbound,American,Schooner,Seaman,Port Dalhousie,Cleveland,No Cargo,,,,IMG_4395.jpg
1854,June,5,Upbound,American,Propeller,Boston,Ogdensburg,Cleveland,Fish,Merchandise,,,IMG_4395.jpg
1854,June,5,Upbound,American,Propeller,Wisconsin,Ogdensburg,Chicago,Iron Casting,Merchandise,,,IMG_4395.jpg
1854,June,5,Upbound,American,Barkentine,Sonora,Oswego,Chicago,Coal,Salt,Water Lime,,IMG_4395.jpg
1854,June,5,Upbound,American,Propeller,Dayton,Oswego,Sandusky,Nails,Merchandise,,,IMG_4395.jpg
1854,June,5,Upbound,American,Schooner,Ellington,Oswego,Sandusky,Salt,R.R. Iron,Merchandise,,IMG_4395.jpg
1854,June,5,Upbound,American,Schooner,Alvin Bronson,Oswego,Toledo,R.R. Iron,,,,IMG_4395.jpg
1854,June,5,Upbound,American,Schooner,Hamilton,Oswego,Toledo,Salt,,,,IMG_4395.jpg
1854,June,5,Upbound,British,Schooner,Empress,Toronto,Port Stanley,No Cargo,,,,IMG_4395.jpg
1854,June,5,Upbound,British,Schooner,Arabian,Toronto,Port Stanley,No Cargo,,,,IMG_4395.jpg
1854,June,5,Upbound,British,Schooner,George Keefer,Toronto,Erie,No Cargo,,,,IMG_4395.jpg
1854,June,5,Upbound,British,Schooner,Almina ?,Toronto,Dunnville,No Cargo,,,,IMG_4395.jpg
1854,June,5,Upbound,British,Schooner,Rachael,Toronto,St. Catharines,No Entry,,,,IMG_4395.jpg
1854,June,6,Downbound,American,Brigantine,Concord,Sandusky,Montreal,Corn,Pork,,,IMG_4396.jpg
1854,June,6,Downbound,American,Brigantine,James McBride,Milwaukee,Montreal,Corn,,,,IMG_4396.jpg
1854,June,6,Downbound,American,Brigantineantine,Lowell,Milwaukee,Oswego,Wheat,,,,IMG_4396.jpg
1854,June,6,Downbound,American,Schooner,Australia,Racine,Oswego,Wheat,,,,IMG_4396.jpg
1854,June,6,Downbound,American,Schooner,Monitor,Ashley,Oswego,Staves,,,,IMG_4396.jpg
1854,June,6,Downbound,American,Schooner,New Haven,Chicago,Oswego,Wheat,,,,IMG_4396.jpg
1854,June,6,Downbound,American,Schooner,Ithaca,Chicago,Oswego,Corn,,,,IMG_4396.jpg
1854,June,6,Downbound,American,Schooner,Chapman,Chicago,Oswego,Oats,Pork,,,IMG_4396.jpg
1854,June,6,Downbound,American,Schooner,Syracuse,Chicago,Ogdensburg,Wheat,,,,IMG_4396.jpg
1854,June,6,Downbound,American,Schooner,Sirius,Chicago,Ogdensburg,Wheat,Flour,,,IMG_4396.jpg
1854,June,6,Downbound,American,Schooner,Governor Hunt,Cleveland,Ogdensburg,Corn,Flour,Pork,,IMG_4396.jpg
1854,June,6,Downbound,American,Schooner,Emblem,Cleveland,Ogdensburg,Wheat ,Flour,Pork,,IMG_4396.jpg
1854,June,6,Downbound,American,Schooner,Challenge,Toledo,Ogdensburg,Corn,,,,IMG_4396.jpg
1854,June,6,Downbound,American,Barkentine,Path Finder,Wallaceburg,Clayton,Timber,,,,IMG_4396.jpg
1854,June,6,Downbound,British,Schooner,A. Gilmour,Point Pelee,Kingston,Timber,,,,IMG_4396.jpg
1854,June,6,Upbound,American,Schooner,Cascade,Ogdensburg,Cleveland,Iron Ore,,,,IMG_4395.jpg
1854,June,6,Upbound,American,Brigantine,Cumberland,Ogdensburg,Cleveland,Iron Ore,,,,IMG_4395.jpg
1854,June,6,Upbound,American,Brigantine,Maryland,Ogdensburg,Cleveland,Iron Ore,,,,IMG_4395.jpg
1854,June,6,Upbound,American,Schooner,Mobiel,Oswego,Cleveland,Iron,Salt,,,IMG_4395.jpg
1854,June,6,Upbound,American,Schooner,Pilot,Oswego,Port Burwell,Merchandise,,,,IMG_4395.jpg
1854,June,6,Upbound,American,Brigantine,Allegheny,Oswego,Erie,No Cargo,,,,IMG_4395.jpg
1854,June,6,Upbound,American,Brigantine,Hampton,Oswego,Toledo,R.R. Iron,Castings,Merchandise,,IMG_4395.jpg
1854,June,6,Upbound,American,Brigantine,Paragon,Oswego,Toledo,Coal ,Iron Castings,Merchandise,,IMG_4395.jpg
1854,June,6,Upbound,American,Brigantine,Columbia,Oswego,Detroit,Stone,Merchandise,,,IMG_4395.jpg
1854,June,6,Upbound,American,Schooner,Patrick Henry,Cape Vincent,Toledo,Pig Iron,,,,IMG_4395.jpg
1854,June,6,Upbound,American,Schooner,C.Y. Richmond,Cape Vincent,Chicago,No Cargo,,,,IMG_4395.jpg
1854,June,6,Upbound,British,Schooner,Princess Victoria,Kingston,Chatham,No Cargo,,,,IMG_4395.jpg
1854,June,6,Upbound,British,Schooner,Isabella,Toronto,Windsor,Merchandise,,,,IMG_4395.jpg
1854,June,6,Upbound,British,Schooner,Isaac Buchanan,Montreal,Port Stanley,Iron,Merchandise,,,IMG_4395.jpg
1854,June,6,Upbound,British,Schooner,Premier,Montreal,Port Colborne,R.R. Iron,,,,IMG_4395.jpg
1854,June,7,Downbound,American,Schooner,Henry Clay,Erie,Oswego,Coal,,,,IMG_4398.jpg
1854,June,7,Downbound,American,Schooner,S. Burchard,Toledo,Oswego,Corn,,,,IMG_4398.jpg
1854,June,7,Downbound,American,Schooner,Pierrepont,Toledo,Oswego,Corn,Pork,Wheat,,IMG_4398.jpg
1854,June,7,Downbound,American,Brigantine,Acadia,Toledo,Oswego,Ashes,Flour,Wheat,,IMG_4398.jpg
1854,June,7,Downbound,American,Schooner,Detewall,Milwaukee,Oswego,Wheat,,,,IMG_4398.jpg
1854,June,7,Downbound,American,Schooner,Coleraine,Cleveland,Oswego,Staves,,,,IMG_4398.jpg
1854,June,7,Downbound,American,Propeller,Louisville,Sandusky,Oswego,Rags,Flour,,,IMG_4398.jpg
1854,June,7,Downbound,American,Brigantine,John H. Harmon,Chicago,Oswego,Wheat,,,,IMG_4398.jpg
1854,June,7,Downbound,American,Schooner,Lavinia,Chicago,Oswego,Flour,Wheat,,,IMG_4398.jpg
1854,June,7,Downbound,American,Propeller,Ogdensburgh,Chicago,Ogdensburg,Oats,Beans,Wheat,,IMG_4398.jpg
1854,June,7,Downbound,American,Propeller,Michigan,Chicago,Ogdensburg,Oats,Pork,Flour,,IMG_4398.jpg
1854,June,7,Downbound,American,Schooner,Skylark,Cleveland,Ogdensburg,Wheat,Flour,,,IMG_4398.jpg
1854,June,7,Downbound,American,Schooner,Charles Crook,Cleveland,Ogdensburg,Corn,Pork,,,IMG_4398.jpg
1854,June,7,Downbound,British,Schooner,Atlantic,Cleveland,Toronto,Coal,Lard,Glass,,IMG_4398.jpg
1854,June,7,Downbound,British,Schooner,Mary Frances,Cleveland,Montreal,Corn,,,,IMG_4398.jpg
1854,June,7,Downbound,British,Schooner,Welland,Cleveland,Montreal,Pork,Lard,Flour,,IMG_4398.jpg
1854,June,7,Downbound,British,Brigantine,Halifax,Cleveland,Montreal,Corn,,,,IMG_4398.jpg
1854,June,7,Upbound,American,Schooner,L.C. Butts,Oswego,Barselona,Water Lime,,,,IMG_4397.jpg
1854,June,7,Upbound,American,Schooner,Tartar,Oswego,Toledo,R.R. Iron,,,,IMG_4397.jpg
1854,June,7,Upbound,American,Schooner,Buena Vista,Ogdensburg,Cleveland,No Cargo,,,,IMG_4397.jpg
1854,June,7,Upbound,British,Schooner,Bay of Quinte,Kingston,Port Sarnia,Staves,,,,IMG_4397.jpg
1854,June,8,Downbound,American,Brigantine,Rio Grande,Detroit,Ogdensburg,Corn,Ashes,Flour,,IMG_4398.jpg
1854,June,8,Downbound,American,Schooner,Speedwell,Sandusky,Ogdensburg,Corn,Flour,,,IMG_4398.jpg
1854,June,8,Downbound,American,Propeller,Vermont,Cleveland,Ogdensburg,Pork,,,,IMG_4398.jpg
1854,June,8,Downbound,American,Schooner,Jenny Lind,Cleveland,Montreal,Corn,Flour,,,IMG_4398.jpg
1854,June,8,Downbound,American,Schooner,Jane E. Rogers,Cleveland,Oswego,Corn,Oats,Lard,,IMG_4398.jpg
1854,June,8,Downbound,American,Schooner,Carlton,Toledo,Oswego,Wheat,,,,IMG_4398.jpg
1854,June,8,Downbound,American,Schooner,Roman,Toledo,Oswego,Wheat,Lumber,,,IMG_4398.jpg
1854,June,8,Downbound,American,Schooner,Omar,Cleveland,Oswego,Corn,Pork,Lard,,IMG_4398.jpg
1854,June,8,Downbound,American,Schooner,Vincennes,Sandusky,Oswego,Wheat,,,,IMG_4398.jpg
1854,June,8,Downbound,American,Schooner,G.S. Weeks,Dunkirk,Oswego,Lumber,,,,IMG_4398.jpg
1854,June,8,Downbound,American,Schooner,Flying Dutchman,Port Davis,Oswego,Lumber,,,,IMG_4398.jpg
