Year,Month,Day,Nationality,Vessel Type,Name of Vessel,Where From,Where Bound,Cargo 1,Cargo 2,Cargo 3,Cargo 4,Direction,LAC Image #
1875,November,26,American,Schooner,Southwest,Milwaukee,Ogdensburg,Wheat,,,,Downbound,
1875,November,26,British,Scow,Royal Oak,Marshville,Port Dalhousie,Wood, ,,,Downbound,
1875,November,26,American,Schooner,Stafford,Belleville,Erie,Barley,,,,Upbound,
1875,November,26,British,Schooner,George Thurston,Toronto,Erie,Barley,,,,Upbound,
1875,November,26,British,Scow,Minnie Rice,Dunnville,St. Catharines,Wood, ,,,Downbound,
1875,November,26,British,Schooner,Snow Bird,Toronto,Thorold,Lumber, ,,,Upbound,
1875,November,26,British,Schooner,Flying Dutchman,Toronto,St. Catharines,Lumber, ,,,Upbound,
1875,November,26,American,Propeller,City of Concord,Ogdensburg,Chicago,General Cargo,,,,Upbound,
1875,November,27,British,Scow,Albert,Welland,Port Dalhousie,No Cargo,,,,Downbound,
1875,November,27,American,Schooner,Lillie Parsons,Toronto,Erie,Barley,,,,Upbound,
1875,November,27,British,Schooner,Ionia,Toronto,St. Catharines,Lumber,,,,Upbound,
1875,November,27,British,Schooner,Lone Star,Toronto,St. Catharines,Lumber,,,,Upbound,
1875,November,27,American,Schooner,Sam Cook,Milwaukee,Oswego,Wheat,,,,Downbound,
1875,November,27,American,Schooner,P.G. Jenkins,Milwaukee,Oswego,Wheat,,,,Downbound,
1875,November,27,British,Schooner,Ella Murton,Cleveland,Hamilton,Coal, ,,,Downbound,
1875,November,27,American,Schooner,Nevada,Detroit,Oswego,Wheat,,,,Downbound,
1875,November,27,American,Schooner,Montcalm,Detroit,Oswego,Wheat,,,,Downbound,
1875,November,27,American,Schooner,M.F. Merrick,Bay City,Cape Vincent,Lumber,,,,Downbound,
1875,November,27,British,Schooner,Sunshine,Toronto,St. Catharines,Lumber,,,,Upbound,
1875,November,27,British,Schooner,Ionia,St. Catharines,Port Nelson,No Cargo, ,,,Downbound,
1875,November,27,American,Propeller,Glasgow,Caseville,Ogdensburg,Lumber,,,,Downbound,
1875,November,29,American,Schooner,Cortez,Toledo,Oswego,Corn,,,,Downbound,
1875,November,29,American,Schooner,Polaske,Toledo,Oswego,Wheat,,,,Downbound,
1875,November,29,American,Schooner,Hoboken,Toledo,Oswego,Wheat,,,,Downbound,
1875,November,29,American,Barge,O.J. Hale,Toledo,Ogdensburg,Wheat,,,,Downbound,
1875,November,29,American,Schooner,Nassau,Chicago,Oswego,Wheat,,,,Downbound,
1875,November,29,American,Schooner,Delos DeWolf,Milwaukee,Oswego,Wheat,,,,Downbound,
1875,November,29,American,Propeller,Maine,Ogdensburg,Cleveland,Iron Ore,Empty Bells,,,Upbound,
1875,November,29,American,Schooner,J.R. Noyes,Milwaukee,Oswego,Wheat,,,,Downbound,
1875,November,29,American,Schooner,Ellsworth,Milwaukee,Cape Vincent,Wheat,,,,Downbound,
1875,November,29,American,Barge,Eureka,Detroit,Ogdensburg,Lumber,,,,Downbound,
1875,November,30,British,Propeller,Persia,Montreal,St. Catharines,No Cargo, ,,,Upbound,
1875,December,1,American,Schooner,Blazing Star,Detroit,Oswego,Wheat,,,,Downbound,
1875,December,3,British,Schooner,David M. Foster,Chatham,Toronto,Lumber,,,,Downbound,
1875,December,3,British,Schooner,Ontario,Erie,Toronto,Coal,,,,Downbound,
1875,December,3,British,Schooner,Lone Star,St. Catharines,Toronto,No Cargo, ,,,Downbound,
1875,December,3,British,Schooner,Snow Bird,St. Catharines,Toronto,No Cargo, ,,,Downbound,
1875,December,3,British,Schooner,Flying Dutchman,St. Catharines,Toronto,No Cargo, ,,,Downbound,
1875,December,3,British,Schooner,Sunshine,St. Catharines,Toronto,No Cargo, ,,,Downbound,
1875,December,3,British,Scow,Minnie Rice,St. Catharines,Thorold,No Cargo, ,,,Upbound,
1875,December,4,British,Schooner,Jessie Stewart,Toronto,St. Catharines,Lumber, ,,,Upbound,
1875,December,4,British,Propeller,Clinton,Port Dalhousie,St. Catharines,Wheat, ,,,Upbound,
1875,December,4,British,Barge,Grimsby,Port Dalhousie,St. Catharines,Wheat, ,,,Upbound,
1875,December,4,American,Propeller,Oswegatchie,Chicago,Ogdensburg,General Cargo,,,,Downbound,
1875,December,4,American,Propeller,Nashua,Chicago,Ogdensburg,General Cargo,,,,Downbound,
1875,December,5,American,Schooner,P.M. Rogers,Toledo,Cape Vincent,Corn,,,,Downbound,
1875,December,7,American,Schooner,Orient,Chicago,Oswego,Corn,,,,Downbound,
1875,December,7,British,Schooner,Pandora,Port Dalhousie,Port Colborne,No Cargo, ,,,Upbound,
1875,December,8,British,Schooner,Sylvester Neelon,Cleveland,Toronto,Coal,,,,Downbound,
1875,December,9,American,Schooner,Monterey,Toledo,Ogdensburg,Corn,,,,Downbound,
1882,April,20,British,Schooner,British Queen,Picton,Toronto,No Cargo,,,,Upbound,
1882,April,20,British,Schooner,Echo,St. Catharines,Toronto,No Cargo,,,,Upbound,
1882,April,20,British,Schooner,Maggie McRae,Port Dalhousie,Port Colborne,No Cargo,,,,Upbound,
1882,April,20,British,Schooner,Mary,St. Catharines,Erie,No Cargo,,,,Upbound,
1882,April,20,British,Scow,Royal Oak,Port Dalhousie,Marshville,No Cargo,,,,Upbound,
1882,April,21,British,Tug,C.J. Munro,Thorold,Port Dalhousie,No Cargo,,,,Downbound,
1882,April,21,British,Schooner,Mary A. Hall,Toronto,St. Catharines,Lumber,,,,Upbound,
1882,April,21,British,Tug,M. Booth,Port Dalhousie,Port Colborne,No Cargo,,,,Upbound,
1882,April,22,British,Propeller,Argyle,St. Catharines,Chicago,No Cargo,,,,Upbound,
1882,April,22,British,Tug,George Douglas,Port Colborne,Port Dalhousie,No Cargo,,,,Downbound,
1882,April,22,British,Tug,Harvey Neelon,Port Colborne,Port Dalhousie,No Cargo,,,,Downbound,
1882,April,22,British,Schooner,Mary A. Hall,St. Catharines,Toronto,No Cargo,,,,Downbound,
1882,April,22,British,Tug,Olive Garden,Port Colborne,Port Dalhousie,No Cargo,,,,Downbound,
1882,April,22,British,Propeller,Scotia,St. Catharines,Chicago,No Cargo,,,,Upbound,
1882,April,24,British,Schooner,British Queen,Toronto,St. Catharines,Lumber,,,,Upbound,
1882,April,24,British,Tug,Jane Armstrong,Port Colborne,Port Dalhousie,No Cargo,,,,Downbound,
1882,April,24,British,Tug,Mary A. Bennett,Port Robinson,Port Dalhousie,No Cargo,,,,Downbound,
1882,April,24,British,Tug,Mary A. Laughlin,Port Colborne,Port Dalhousie,No Cargo,,,,Downbound,
1882,April,24,British,Propeller,Prussia,St. Catharines,Chicago,No Cargo,,,,Upbound,
1882,April,24,British,Tug,Harvey Neelon,Port Colborne,Port Dalhousie,No Cargo,,,,Downbound,
1882,April,24,British,Tug,Sam Perry,Port Colborne,Port Dalhousie,No Cargo,,,,Downbound,
1882,April,25,British,Schooner,British Queen,St. Catharines,Toronto,No Cargo,,,,Downbound,
1882,April,25,British,Tug,Harvey Neelon,Port Colborne,Port Dalhousie,No Cargo,,,,Downbound,
1882,April,25,British,Schooner,Sir C.T. Van Straubenzee,St. Catharines,Owen Sound,No Cargo,,,,Upbound,
1882,April,26,British,Tug,C.J. Munro,Port Colborne,Port Dalhousie,No Cargo,,,,Downbound,
1882,April,26,British,Schooner,E P Young,Toronto,Thorold,Lumber,,,,Upbound,
1882,April,26,British,Schooner,James R. Benson,Kingston,Port Colborne,No Cargo,,,,Upbound,
1882,April,26,British,Tug,Jane Armstrong,Port Colborne,Port Dalhousie,No Cargo,,,,Downbound,
1882,April,26,British,Tug,Mary A. Bennett,Port Colborne,Port Dalhousie,No Cargo,,,,Downbound,
1882,April,26,British,Tug,Mary,Port Colborne,Port Dalhousie,No Cargo,,,,Downbound,
1882,April,26,British,Tug,Olive Garden,Port Colborne,Port Dalhousie,No Cargo,,,,Downbound,
1882,April,26,British,Scow,Royal Oak,Marshville,Port Dalhousie,Wood,,,,Downbound,
1882,April,26,British,Tug,Sam Perry,Port Colborne,Port Dalhousie,No Cargo,,,,Downbound,
1882,April,26,British,Schooner,Starling,Toronto,Dunnville,No Cargo,,,,Upbound,
1882,April,26,British,Schooner,T.R. Merritt,Toronto,Port Colborne,No Cargo,,,,Upbound,
1882,April,27,British,Tug,Clara,Port Colborne,Port Dalhousie,No Cargo,,,,Downbound,
1882,April,27,British,Schooner,Gleniffer,St. Catharines,Toledo,No Cargo,,,,Upbound,
1882,April,27,British,Tug,Harvey Neelon,Port Colborne,Port Dalhousie,No Cargo,,,,Downbound,
1882,April,27,British,Tug,J Mc Edwards,Port Colborne,Port Dalhousie,No Cargo,,,,Downbound,
1882,April,27,British,Tug,Mary A. Laughlin,Port Colborne,Port Dalhousie,No Cargo,,,,Downbound,
1882,April,27,British,Tug,Harvey Neelon,Port Colborne,Port Dalhousie,No Cargo,,,,Downbound,
1882,April,28,British,Schooner,Dominion,Toronto,Port Colborne,No Cargo,,,,Upbound,
1882,April,28,British,Schooner,Mary A. Hall,Toronto,St. Catharines,Lumber,,,,Upbound,
1882,April,29,British,Schooner,Arctic,St. Catharines,Port Colborne,No Cargo,,,,Upbound,
1882,April,29,British,Schooner,British Queen,Toronto,St. Catharines,Lumber,,,,Upbound,
1882,April,29,British,Steam Barge,Clinton,St. Catharines,Port Colborne,No Cargo,,,,Upbound,
1882,April,29,British,Barge,Clyde,St. Catharines,Port Colborne,No Cargo,,,,Upbound,
1882,April,29,British,Schooner,E P Young,St. Catharines,Toronto,No Cargo,,,,Downbound,
1882,April,29,British,Schooner,Erie Stuart,Toronto,Port Colborne,No Cargo,,,,Upbound,
1882,April,29,British,Schooner,Eureka,Toronto,Port Colborne,No Cargo,,,,Upbound,
1882,April,29,British,Tug,Harvey Neelon,Port Colborne,Port Dalhousie,No Cargo,,,,Downbound,
1882,April,29,American,Schooner,Hartford,Duncan City,Oswego,Lumber,,,,Downbound,
1882,April,29,British,Scow,Royal Oak,Port Dalhousie,Marshville,No Cargo,,,,Upbound,
1882,May,1,British,Schooner,Mary A. Hall,St. Catharines,Toronto,No Cargo,,,,Downbound,
1882,May,1,British,Schooner,Echo,Toronto,St. Catharines,Lumber,,,,Upbound,
1882,May,1,British,Tug,James Norris,Port Colborne,Port Dalhousie,No Cargo,,,,Downbound,
1882,May,1,British,Tug,Mary A. Bennett,Port Colborne,Port Dalhousie,No Cargo,,,,Downbound,
1882,May,1,British,Tug,Maggie,Port Colborne,Port Dalhousie,No Cargo,,,,Downbound,
1882,May,1,British,Schooner,Sweepstakes,Chatham,Kingston,Wheat,,,,Downbound,
1882,May,2,American,Schooner,Delaware,Napanee,Buffalo,Barley,,,,Upbound,
1882,May,2,American,Schooner,B Eveligh,Cleveland,Toronto,Stone,,,,Downbound,
1882,May,2,British,Schooner,British Queen,St. Catharines,Toronto,No Cargo,,,,Downbound,
1882,May,2,British,Schooner,Defiance,Cleveland,Toronto,Coal,,,,Downbound,
1882,May,2,British,Schooner,E.H. Rutherford,Hamilton,St. Catharines,Wheat,,,,Upbound,
1882,May,2,British,Schooner,Echo,St. Catharines,Toronto,No Cargo,,,,Downbound,
1882,May,2,British,Propeller,Europe,St. Catharines,Chicago,No Cargo,,,,Upbound,
1882,May,2,British,Tug,Maggie,Port Dalhousie,Port Colborne,No Cargo,,,,Upbound,
1882,May,2,British,Propeller,Ocean,St. Catharines,Chicago,No Cargo,,,,Upbound,
1882,May,2,British,Tug,Olive Garden,Port Colborne,Port Dalhousie,No Cargo,,,,Downbound,
1882,May,2,British,Tug,Sam Perry,Port Colborne,Port Dalhousie,No Cargo,,,,Downbound,
1882,May,3,British,Tug,Clara,Port Colborne,Port Dalhousie,No Cargo,,,,Downbound,
1882,May,3,British,Schooner,Maggie McRae,Detroit,Port Metcalf,"Timber, Staves",,,,Downbound,
1882,May,3,British,Tug,Maggie R. Mitchell,Port Colborne,Port Dalhousie,No Cargo,,,,Downbound,
1882,May,3,British,Schooner,Anglo Saxon,Port Huron,Garden Island,"Timber, Staves",,,,Downbound,
1882,May,4,British,Propeller,Dominion,St. Catharines,Montreal,Flour,,,,Downbound,
1882,May,5,British,Tug,Mary A. Bennett,Port Colborne,Port Dalhousie,No Cargo,,,,Downbound,
1882,May,5,British,Tug,C.J. Munro,Port Colborne,Port Dalhousie,No Cargo,,,,Downbound,
1882,May,5,British,Tug,James Norris,Port Colborne,Port Dalhousie,No Cargo,,,,Downbound,
1882,May,5,British,Schooner,Mary A. Hall,Toronto,St. Catharines,Lumber,,,,Upbound,
1882,May,5,British,Tug,Mary A. Laughlin,Port Colborne,Port Dalhousie,No Cargo,,,,Downbound,
1882,May,5,British,Schooner,Nelly Sherwood,Charlotte,Kincardine,Coal,,,,Upbound,
1882,May,6,British,Schooner,Hercules,Fair Haven,Port Burwell,No Cargo,,,,Upbound,
1882,May,6,British,Schooner,Augusta,St. Catharines,Chicago,No Cargo,,,,Upbound,
1882,May,6,British,Schooner,E P Young,Toronto,St. Catharines,Lumber,,,,Upbound,
1882,May,6,British,Tug,Harvey Neelon,St. Catharines,Port Dalhousie,No Cargo,,,,Downbound,
1882,May,6,British,Schooner,Mary A. Hall,St. Catharines,Toronto,No Cargo,,,,Downbound,
1882,May,8,British,Barge,F Russell,Kingston,Elk Rapids,No Cargo,,,,Upbound,
1882,May,8,British,Barge,G Manly,Kingston,Elk Rapids,No Cargo,,,,Upbound,
1882,May,8,British,Barge,H Benson,Kingston,Elk Rapids,No Cargo,,,,Upbound,
1882,May,8,British,Tug,James Norris,Port Colborne,Port Dalhousie,No Cargo,,,,Downbound,
1882,May,8,British,Schooner,Jessie Stuart,Toronto,St. Catharines,Lumber,,,,Upbound,
1882,May,8,British,Tug,Mary A. Bennett,Port Colborne,Port Dalhousie,No Cargo,,,,Downbound,
1882,May,8,British,Schooner,Peerless,Toronto,Port Colborne,No Cargo,,,,Upbound,
1882,May,9,British,Schooner,Craftsman,Port Dalhousie,Port Colborne,No Cargo,,,,Upbound,
1882,May,9,British,Schooner,David M. Foster,Hamilton,St. Catharines,Wheat,,,,Upbound,
1882,May,9,British,Schooner,E P Young,Thorold,Port Dalhousie,No Cargo,,,,Downbound,
1882,May,9,British,Tug,James Norris,Port Dalhousie,Port Colborne,No Cargo,,,,Upbound,
1882,May,9,British,Schooner,Jessie Stuart,St. Catharines,Toronto,No Cargo,,,,Downbound,
1882,May,9,British,Scow,Lewson,Marshville,St. Catharines,Wood,,,,Downbound,
1882,May,9,British,Propeller,Persia,St. Catharines,Montreal,No Cargo,,,,Downbound,
1882,May,10,British,Tug,Bruce,Port Colborne,Port Dalhousie,No Cargo,,,,Downbound,
1882,May,10,British,Schooner,Echo,Toronto,St. Catharines,Lumber,,,,Upbound,
1882,May,10,British,Schooner,Sylvester Neelon,Kingston,Cleveland,No Cargo,,,,Upbound,
1882,May,10,British,Tug,S S Edsall,St. Catharines,Toronto,No Cargo,,,,Downbound,
1882,May,11,British,Tug,James Norris,Port Colborne,Port Dalhousie,No Cargo,,,,Downbound,
1882,May,12,British,Schooner,North Star,Oswego,Thorold,Coal,,,,Upbound,
1882,May,13,British,Propeller,Africa,Cleveland,Montreal,General Cargo,,,,Downbound,
1882,May,13,British,Schooner,Echo,St. Catharines,Toronto,No Cargo,,,,Downbound,
1882,May,13,British,Schooner,Louisa,St. Catharines,Buffalo,No Cargo,,,,Upbound,
1882,May,13,British,Scow,Margaret Jane Leeson,St. Catharines,Dunnville,No Cargo,,,,Upbound,
1882,May,13,British,Tug,Maggie,Port Dalhousie,Port Colborne,No Cargo,,,,Upbound,
1882,May,13,British,Propeller,Prussia,Montreal,Chicago,General Cargo,,,,Upbound,
1882,May,15,British,Schooner,Katie Eccles,Napanee,Thorold,Wood,,,,Upbound,
1882,May,15,British,Tug,Harvey Neelon,Port Dalhousie,Port Colborne,No Cargo,,,,Upbound,
1882,May,15,British,Tug,Mary,Port Dalhousie,Port Colborne,No Cargo,,,,Upbound,
1882,May,15,British,Schooner,New Dominion,Cleveland,Port Dalhousie,Coal,,,,Downbound,
1882,May,15,British,Propeller,Persia,Montreal,St. Catharines,General Cargo,,,,Upbound,
1882,May,15,British,Tug,Harvey Neelon,Port Dalhousie,Port Colborne,No Cargo,,,,Upbound,
1882,May,15,British,Propeller,Scotia,Montreal,Goderich,No Cargo,,,,Upbound,
1882,May,15,British,Barge,Walters,Toronto,Southampton,No Cargo,,,,Upbound,
1882,May,16,British,Schooner,Flora Emma,Buckhorn,Port Darlington,Lumber,,,,Downbound,
1882,May,16,British,Schooner,British Queen,Toronto,St. Catharines,Lumber,,,,Upbound,
1882,May,16,British,Schooner,E P Young,Toronto,Thorold,Lumber,,,,Upbound,
1882,May,16,British,Schooner,H P Murry,Toronto,Tryconnell,No Cargo,,,,Upbound,
1882,May,16,British,Tug,Hector,Port Dalhousie,Port Colborne,No Cargo,,,,Upbound,
1882,May,16,British,Tug,Mary A. Bennett,Port Dalhousie,Port Colborne,No Cargo,,,,Upbound,
1882,May,16,British,Schooner,Oriel,Whitby,Thorold,Wood,,,,Upbound,
1882,May,16,British,Tug,Sam Perry,Port Dalhousie,Port Colborne,No Cargo,,,,Upbound,
1882,May,16,British,Tug,W.J. Aikens,Port Dalhousie,Port Colborne,No Cargo,,,,Upbound,
1882,May,17,British,Tug,Clara,Port Dalhousie,Port Colborne,No Cargo,,,,Upbound,
1882,May,17,British,Schooner,Delaware,Cleveland,Toronto,Coal,,,,Downbound,
1882,May,17,British,Tug,George Douglas,Port Dalhousie,Port Colborne,No Cargo,,,,Upbound,
1882,May,17,British,Tug,Harvey Neelon,Port Dalhousie,Port Colborne,No Cargo,,,,Upbound,
1882,May,17,British,Tug,Maggie Mitchell,Port Colborne,Port Dalhousie,No Cargo,,,,Downbound,
1882,May,17,British,Schooner,Manzanilla,Windsor,Collins Bay,Timber,,,,Downbound,
1882,May,17,British,Schooner,May Wiley,Toronto,St. Catharines,Lumber,,,,Upbound,
1882,May,17,British,Schooner,Wawanosh,Port St Ignace,Garden Island,Timber,,,,Downbound,
1882,May,17,British,Schooner,Glennifer,Toledo,Kingston,Timber,,,,Downbound,
1882,May,18,American,Schooner,Blazing Star,Oswego,Saginaw,Coal,,,,Upbound,
1882,May,18,British,Schooner,British Queen,St. Catharines,Port Dalhousie,No Cargo,,,,Upbound,
1882,May,18,British,Schooner,E P Young,Thorold,Port Dalhousie,No Cargo,,,,Downbound,
1882,May,18,British,Schooner,Ida Walker,Kingston,Port Colborne,No Cargo,,,,Upbound,
1882,May,18,American,Yacht,J F Dayan,Sackets Harbour,Chicago,No Cargo,,,,Upbound,
1882,May,18,British,Schooner,Katie Eccles,Thorold,Port Dalhousie,No Cargo,,,,Downbound,
1882,May,18,British,Propeller,Lewis Shickluna,Kingston,Georgian Bay,No Cargo,,,,Upbound,
1882,May,18,British,Tug,Maggie,Port Dalhousie,Port Colborne,No Cargo,,,,Upbound,
1882,May,18,British,Tug,Olive Garden,Port Dalhousie,Port Colborne,No Cargo,,,,Upbound,
1882,May,18,British,Tug,Harvey Neelon,Port Dalhousie,Port Colborne,No Cargo,,,,Upbound,
1882,May,19,British,Schooner,Erie Stuart,Toronto,Port Colborne,No Cargo,,,,Upbound,
1882,May,19,British,Steam Barge,Georgian,Whitby,Walkerville,Rye,,,,Downbound,
1882,May,19,British,Schooner,Louisa,Buffalo,Collins Bay,Timber,,,,Downbound,
1882,May,19,British,Tug,Mary,Port Dalhousie,Port Colborne,No Cargo,,,,Upbound,
1882,May,19,British,Schooner,May Wiley,St. Catharines,Toronto,No Cargo,,,,Downbound,
1882,May,19,British,Schooner,New Dominion,Port Dalhousie,Port Colborne,No Cargo,,,,Upbound,
1882,May,19,British,Propeller,Ocean,Montreal,Chicago,General Cargo,,,,Upbound,
1882,May,19,British,Schooner,Oriel,Thorold,Port Hope,No Cargo,,,,Downbound,
1882,May,20,British,Tug,Mary A. Bennett,Port Dalhousie,Port Colborne,No Cargo,,,,Upbound,
1882,May,20,British,Yacht,Cygnet,Buffalo,Toronto,No Cargo,,,,Downbound,
1882,May,22,British,Propeller,Africa,Montreal,Cleveland,General Cargo,,,,Upbound,
1882,May,22,British,Schooner,Clara Youville,Toronto,Thorold,No Cargo,,,,Upbound,
1882,May,22,British,Propeller,Clinton,Duluth,St. Catharines,Wheat,,,,Downbound,
1882,May,22,British,Barge,Clyde,Whiskey Bay,Garden Island,Timber,,,,Downbound,
1882,May,22,British,Barge,Grimsby,Whiskey Bay,Garden Island,Timber,,,,Downbound,
1882,May,22,British,Tug,James Norris,Port Dalhousie,Port Colborne,No Cargo,,,,Upbound,
1882,May,22,British,Scow,Margaret Jane Leeson,Dunnville,St. Catharines,Wheat,,,,Downbound,
1882,May,22,British,Tug,Monroe,Port Dalhousie,Port Colborne,No Cargo,,,,Upbound,
1882,May,22,British,Propeller,Persia,Montreal,St. Catharines,General Cargo,,,,Upbound,
1882,May,22,British,Tug,Salty Jack,Port Dalhousie,Port Colborne,No Cargo,,,,Upbound,
1882,May,23,British,Tug,Bruce,Port Dalhousie,Port Colborne,No Cargo,,,,Upbound,
1882,May,23,British,Tug,George Douglas,Port Dalhousie,Port Colborne,No Cargo,,,,Upbound,
1882,May,23,British,Tug,Highland Beauty,Toronto,St. Catharines,Lumber,,,,Upbound,
1882,May,23,British,Tug,James Norris,Port Dalhousie,Port Colborne,No Cargo,,,,Upbound,
1882,May,23,British,Tug,Mary A. Bennett,Port Dalhousie,Port Colborne,No Cargo,,,,Upbound,
1882,May,23,British,Tug,Mary A. Laughlin,Port Dalhousie,Port Colborne,No Cargo,,,,Upbound,
1882,May,23,British,Scow,Margaret Jane Leeson,St. Catharines,Dunnville,No Cargo,,,,Upbound,
1882,May,23,British,Propeller,Persia,St. Catharines,Montreal,General Cargo,,,,Downbound,
1882,May,23,British,Tug,Sam Perry,Port Dalhousie,Port Colborne,No Cargo,,,,Upbound,
1882,May,23,British,Tug,T R Secord,Port Dalhousie,Port Colborne,No Cargo,,,,Upbound,
1882,May,23,British,Tug,W.J. Aikens,Port Dalhousie,Port Colborne,No Cargo,,,,Upbound,
1882,May,24,British,Schooner,Emerald,Kingston,Chicago,No Cargo,,,,Upbound,
1882,May,24,British,Schooner,Fanny Campbell,Toronto,Port Colborne,No Cargo,,,,Upbound,
1882,May,24,British,Schooner,Highland Beauty,St. Catharines,Toronto,No Cargo,,,,Downbound,
1882,May,24,British,Tug,J G Munroe,Port Dalhousie,Port Colborne,No Cargo,,,,Upbound,
1882,May,24,British,Schooner,Lewis Ross,Port Hope,Cleveland,No Cargo,,,,Upbound,
1882,May,24,British,Tug,Maggie,Port Dalhousie,Port Colborne,No Cargo,,,,Upbound,
1882,May,24,British,Scow,Royal Oak,Marshville,Port Dalhousie,Wood,,,,Downbound,
1882,May,24,British,Tug,W A Rooth,Port Dalhousie,Port Colborne,No Cargo,,,,Upbound,
1882,May,25,British,Propeller,Good Hit,Oswego,Toledo,Coal,,,,Upbound,
1882,May,25,British,Propeller,Dominion,St. Catharines,Montreal,Wheat Flour,,,,Downbound,
1882,May,25,British,Schooner,G.H. Neelon,Kingston,Toledo,No Cargo,,,,Upbound,
1882,May,25,British,Tug,Salty Jack,Port Dalhousie,Port Colborne,No Cargo,,,,Upbound,
1882,May,26,British,Propeller,Africa,Cleveland,Montreal,General Cargo,,,,Downbound,
1882,May,26,British,Propeller,Alma Munro,Montreal,Chicago,General Cargo,,,,Downbound,
1882,May,26,British,Schooner,Gleniffer,Kingston,Toledo,No Cargo,,,,Downbound,
1882,May,26,British,Schooner,Manzanilla,Kingston,Port Colborne,No Cargo,,,,Upbound,
1882,May,26,British,Schooner,Sylvester Neelon,Toronto,Sandusky,No Cargo,,,,Upbound,
1882,May,26,British,Tug,W.J. Aikens,Port Dalhousie,Port Colborne,No Cargo,,,,Upbound,
1882,May,26,British,Schooner,Wawanosh,Kingston,Port St Ignace,No Cargo,,,,Upbound,
1882,May,26,British,Schooner,White Oak,Brockville,Ashtabula,Iron Ore,,,,Upbound,
1882,May,26,British,Schooner,Edward Blake,Port Burwell,Port St Ignace,No Cargo,,,,Upbound,
1882,May,27,British,Schooner,A. Muir,Port Ignas,Garden Island,Lumber,,,,Downbound,
1882,May,27,British,Propeller,Bruno,Collins Bay,Manitoulin Island,No Cargo,,,,Upbound,
1882,May,27,British,Tug,George Douglas,Port Dalhousie,Port Colborne,No Cargo,,,,Upbound,
1882,May,27,British,Tug,Hector,Port Dalhousie,Port Colborne,No Cargo,,,,Upbound,
1882,May,27,British,Schooner,Jessie H. Breck,Kingston,Marquette,No Cargo,,,,Upbound,
1882,May,27,British,Schooner,Laura,Kingston,Georgian Bay,No Cargo,,,,Upbound,
1882,May,29,British,Schooner,Augusta,Kingston,Toledo,No Cargo,,,,Upbound,
1882,May,29,British,Barge,Ayr,Collins Bay,Port Colborne,No Cargo,,,,Upbound,
1882,May,29,British,Schooner,Canada,Kingston,Cheboygan,No Cargo,,,,Upbound,
1882,May,29,British,Barge,Cavalier,Collins Bay,Port Colborne,No Cargo,,,,Upbound,
1882,May,29,British,Barge,Clinton,Kingston,Duluth,No Cargo,,,,Upbound,
1882,May,29,British,Barge,Clyde,Collins Bay,Whiskey Bay,No Cargo,,,,Upbound,
1882,May,29,American,Barge,Dashing Wave,Ogdensburg,Detroit,No Cargo,,,,Upbound,
1882,May,29,British,Barge,Eureka,Ogdensburg,Detroit,No Cargo,,,,Upbound,
1882,May,29,British,Tug,G J Munroe,Port Dalhousie,Port Colborne,No Cargo,,,,Upbound,
1882,May,29,British,Barge,Grimsby,Collins Bay,Whiskey Bay,No Cargo,,,,Upbound,
1882,May,29,American,Barge,India,Ogdensburg,Detroit,No Cargo,,,,Upbound,
1882,May,29,British,Schooner,James R. Benson,Kingston,Duluth,No Cargo,,,,Upbound,
1882,May,29,British,Tug,James Norris,Port Dalhousie,Port Colborne,No Cargo,,,,Upbound,
1882,May,29,British,Barge,Jane Ralston,Ogdensburg,Detroit,No Cargo,,,,Upbound,
1882,May,29,British,Tug,Mary A. Laughlin,Port Dalhousie,Port Colborne,No Cargo,,,,Upbound,
1882,May,29,British,Schooner,May Wiley,Toronto,St. Catharines,Lumber,,,,Upbound,
1882,May,29,British,Schooner,Norway,Kingston,Toledo,No Cargo,,,,Upbound,
1882,May,29,British,Tug,Olive Garden,Port Colborne,Port Dalhousie,No Cargo,,,,Downbound,
1882,May,29,British,Propeller,Persia,Montreal,St. Catharines,General Cargo,,,,Upbound,
1882,May,30,British,Schooner,Echo,Cobourg,St. Catharines,Lumber,,,,Upbound,
1882,May,30,British,Propeller,California,Hamilton,Chatham,No Cargo,,,,Upbound,
1882,May,30,British,Tug,Clara,Port Dalhousie,Port Colborne,No Cargo,,,,Upbound,
1882,May,30,British,Tug,George Douglas,Port Colborne,Port Dalhousie,No Cargo,,,,Downbound,
1882,May,30,British,Schooner,J W Suffell,Detroit,Garden Island,General Cargo,,,,Downbound,
1882,May,30,British,Tug,Jane Armstrong,Port Colborne,Port Dalhousie,No Cargo,,,,Downbound,
1882,May,30,British,Schooner,North West,Toronto,St. Catharines,Lumber,,,,Upbound,
1882,May,30,British,Tug,Olive Garden,Port Dalhousie,Port Colborne,No Cargo,,,,Upbound,
1882,May,30,British,Propeller,Persia,St. Catharines,Montreal,Flour,,,,Downbound,
1882,May,30,British,Schooner,Prussia,Kingston,Grand Maria,No Cargo,,,,Upbound,
1882,May,30,British,Schooner,Anglo Saxon,Kingston,Toledo,No Cargo,,,,Upbound,
1882,May,31,British,Schooner,Albacore,Port St Ignace,Garden Island, Timber,,,,Upbound,
1882,May,31,British,Barge,Anna Craig,Collins Bay,Port Colborne,No cargo,,,,Upbound,
1882,May,31,British,Propeller,Belle Wilson,Hamilton,Golden Valley,No cargo,,,,Upbound,
